popularity,title,vote_average,vote_count,budget,imdb_id,runtime,years_from_release,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,domestic,international,worldwide
40.943,Ant-Man and the Wasp,6.93,13222,140000000,tt5095030,119,6,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,216648740.0,406025399.0,622674139.0
40.943,Twelve Monkeys,7.6,8300,29000000,tt0114746,129,29,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,57141459.0,111698000.0,168839459.0
40.94,Crawl,6.317,3080,13500000,tt8364368,87,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,39014193.0,52527904.0,91542097.0
40.919,Tombstone,7.6,2104,25000000,tt0108358,130,31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,56505065.0,0.0,56505065.0
40.918,Splice,5.879,2230,26000000,tt1017460,104,14,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,17010170.0,10117450.0,27127620.0
40.898,Saw 3D,6.006,3002,20000000,tt1477076,90,14,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,45710178.0,90441502.0,136151680.0
40.883,Life of Pi,7.402,13001,120000000,tt0454876,127,12,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,124987023.0,484029542.0,609016565.0
40.881,Basic Instinct,6.919,3831,49000000,tt0103772,128,32,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,117727224.0,235200000.0,352927224.0
40.876,Serenity,7.372,3476,39000000,tt0379786,119,19,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,25514517.0,14930612.0,40445129.0
40.873,You Don't Mess with the Zohan,5.711,3742,90000000,tt0960144,113,16,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,100018837.0,104294563.0,204313400.0
40.858,Akira,7.946,4195,5700000,tt0094625,124,36,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,553171.0,2732357.0,3289058.0
40.856,The Marksman,6.837,1579,23000000,tt6902332,108,3,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,15566093.0,7510618.0,23076711.0
40.802,Secretary,6.8,1606,4000000,tt0274812,107,22,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,4059680.0,5244929.0,9304609.0
40.801,Love & Other Drugs,7.05,5098,30000000,tt0758752,112,14,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,32367005.0,70453003.0,102820008.0
40.743,Coherence,7.232,2880,50000,tt2866360,89,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,102617.0,37128.0,139745.0
40.74,Home on the Range,6.1,2019,110000000,tt0299172,76,20,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,50030461.0,95327601.0,145358062.0
40.731,My Hero Academia: Two Heroes,7.9,996,12000000,tt7745068,96,6,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5754556.0,15268168.0,21022724.0
40.67,Ex Machina,7.572,13206,15000000,tt0470752,108,9,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,25442958.0,11951671.0,37394629.0
40.669,John Carter,6.3,5569,250000000,tt0401729,132,12,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,73078100.0,211061000.0,284139100.0
40.632,The Extraordinary Adventures of Adèle Blanc-Sec,6.223,1325,25000000,tt1179025,105,14,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,34604339.0,34604339.0
40.6,All Dogs Go to Heaven,6.8,1012,13800000,tt0096787,89,35,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,27100027.0,0.0,27100027.0
40.558,Herbie Fully Loaded,5.8,2253,50000000,tt0400497,100,19,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,66023816.0,78123000.0,144146816.0
40.553,Sneakers,6.898,893,23000000,tt0105435,126,32,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51432691.0,53800000.0,105232691.0
40.538,Orphan,6.997,5219,20000000,tt1148204,122,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,41596251.0,36316000.0,77912251.0
40.518,Kick-Ass,7.124,11571,28000000,tt1250777,117,14,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48071303.0,48117600.0,96188903.0
40.506,Kill Bill: Vol. 2,7.878,13821,30000000,tt0378194,136,20,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,66208183.0,87908974.0,154118514.0
40.494,Psycho,8.4,10044,806947,tt0054215,109,64,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,32000000.0,53793.0,32066765.0
40.484,The Forbidden Kingdom,6.613,1685,55000000,tt0865556,104,16,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,52075270.0,76717141.0,128792411.0
40.469,National Lampoon's Vacation,7.1,1522,15000000,tt0085995,99,41,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,61418063.0,0.0,61418362.0
40.385,Birdman or (The Unexpected Virtue of Ignorance),7.5,12748,18000000,tt2562232,120,10,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,42340598.0,60874496.0,103215094.0
40.329,The Punisher,6.4,2795,33000000,tt0330793,124,20,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,33810189.0,20889916.0,54700105.0
40.289,Wallace & Gromit: The Curse of the Were-Rabbit,7.096,2724,30000000,tt0312004,85,19,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,56110897.0,136594394.0,192705291.0
40.285,House of Wax,6.0,2996,40000000,tt0397065,113,19,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,32064800.0,36701321.0,68766121.0
56.378,Independence Day,6.9,9515,75000000,tt0116629,145,28,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,306169268.0,511231623.0,817400891.0
40.539,Deck the Halls,5.6,657,51000000,tt0790604,93,18,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,35093569.0,12139207.0,47232776.0
40.23,Left Behind,4.3,1290,16000000,tt2467046,110,10,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,14019924.0,13385972.0,27405896.0
29.031,Dawn of the Dead,7.5,2060,650000,tt0077402,127,46,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.0,159822.0,159822.0
27.52,Friday the 13th Part III,5.869,1386,2200000,tt0083972,95,42,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,36690067.0,0.0,36696671.0
32.27,Training Day,7.502,5856,45000000,tt0139654,122,23,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,76631907.0,28244326.0,104876233.0
38.769,Star Trek,7.429,9810,150000000,tt0796366,127,15,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,257730019.0,127950427.0,385681768.0
33.514,Dr. No,7.0,3567,1000000,tt0055928,110,62,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,16067035.0,50783.0,16120643.0
24.043,Confessions of a Shopaholic,6.483,2592,40000000,tt1093908,104,15,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,44277350.0,64116739.0,108394089.0
39.755,Armageddon,6.839,7874,140000000,tt0120591,151,26,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,201578182.0,352131606.0,553712773.0
43.006,Straight Outta Compton,7.788,3856,28000000,tt1398426,147,9,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,161197785.0,40437206.0,201634991.0
56.017,One Day,7.43,4226,15000000,tt1563738,107,13,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13843771.0,45545662.0,59389433.0
55.982,The Wedding Ringer,6.5,1563,23000000,tt0884732,101,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64460211.0,15339669.0,79799880.0
55.969,The Adventures of Tintin,6.9,5353,130000000,tt0983193,107,13,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,77591831.0,296402120.0,373994233.0
30.0,Jeepers Creepers 3,4.927,885,6200000,tt1139592,100,7,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,2335162.0,1682690.0,4017852.0
45.243,Lady and the Tramp,7.12,5239,4000000,tt0048280,76,69,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,93602326.0,331068.0,93933673.0
36.243,Mr. & Mrs. Smith,6.7,10320,110000000,tt0356910,119,19,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,186336279.0,300951367.0,487287646.0
42.867,The Empire Strikes Back,8.4,16905,18000000,tt0080684,124,44,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,292753960.0,257262126.0,550016086.0
55.807,Resident Evil: Apocalypse,6.358,4291,45000000,tt0318627,94,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,51201453.0,78141316.0,129342769.0
32.229,Silent Hill,6.577,4270,50000000,tt0384537,125,18,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,46982632.0,53622503.0,100605135.0
39.848,13 Going on 30,6.8,5092,37000000,tt0337563,98,20,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,57231747.0,39223950.0,96458118.0
39.848,Y Tu Mamá También,7.416,1494,5000000,tt0245574,106,23,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,13839658.0,19777034.0,33616692.0
39.827,Beautiful Disaster,6.7,769,25000000,tt2316548,96,1,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,6850036.0,6850036.0
39.796,Baby's Day Out,6.359,1315,50000000,tt0109190,99,30,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,16827402.0,0.0,16827402.0
39.795,Pokémon Detective Pikachu,6.93,6793,150000000,tt5884052,105,5,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,144174568.0,305888070.0,450063166.0
39.79,Chicken Run,6.8,5002,45000000,tt0120630,84,24,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,106834564.0,118053795.0,224888359.0
39.782,Children of Men,7.613,7048,76000000,tt0206634,109,18,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,35552383.0,35043081.0,70596471.0
39.77,Wanted,6.526,6993,75000000,tt0493464,110,16,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,134508551.0,207954512.0,342463063.0
39.757,Ferdinand,7.2,2826,111000000,tt3411444,108,7,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,84410380.0,211658819.0,296069199.0
39.718,The Lair of the White Worm,5.877,256,2500000,tt0095488,93,36,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1189315.0,0.0,1189315.0
39.696,Geostorm,6.1,4754,120000000,tt1981128,109,7,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,33700160.0,188200000.0,221900160.0
39.631,The Mortal Instruments: City of Bones,6.444,4434,60000000,tt1538403,130,11,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,31165421.0,64231152.0,95396573.0
39.627,Saw IV,6.168,3748,10000000,tt0890870,93,17,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,63300095.0,76052538.0,139352633.0
39.625,Canceled,6.2,12,2150000,tt25730490,97,1,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.0,84075.0,84075.0
39.599,Hostel: Part II,5.843,1998,10200000,tt0498353,93,17,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,17609452.0,18118731.0,35728183.0
39.548,Drive,7.583,12542,15000000,tt0780504,100,13,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,35061555.0,44679329.0,79747261.0
39.508,Bāhubali: The Beginning,7.545,803,25130430,tt2631186,159,9,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,6738000.0,17810038.0,24548038.0
39.505,Dunkirk,7.455,16392,150000000,tt5013056,107,7,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,189740665.0,340639465.0,530432122.0
39.503,Final Destination 3,6.1,3839,25000000,tt0414982,93,18,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,54098051.0,64792221.0,118890272.0
39.466,Noah,5.671,6179,125000000,tt1959490,138,10,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,101200044.0,258000000.0,359200044.0
38.671,Unfaithful,6.663,1523,50000000,tt0250797,124,22,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,52775765.0,66362019.0,119137784.0
39.462,The Curse of La Llorona,5.677,2419,9000000,tt4913966,93,5,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,54733739.0,68500000.0,123233739.0
39.455,Animal,6.5,108,13000000,tt13751694,201,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,15004482.0,77866468.0,92870950.0
34.669,Pearl Harbor,6.942,6449,140000000,tt0213149,183,23,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,198542554.0,250678391.0,449220945.0
39.418,No Manches Frida,7.692,880,5000000,tt5259966,100,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11528613.0,12012324.0,23540937.0
55.132,Sin City,7.5,8074,40000000,tt0401792,124,19,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,74103820.0,84630000.0,158733820.0
38.155,Airplane!,7.292,4446,3500000,tt0080339,88,44,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,83453539.0,765.0,83455547.0
39.365,Alvin and the Chipmunks: Chipwrecked,5.704,2168,75000000,tt1615918,87,13,False,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,133110742.0,209584693.0,342695435.0
39.348,The Karate Kid Part II,6.3,2164,13000000,tt0091326,113,38,True,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,115103979.0,0.0,115103979.0
39.274,Fighter,5.9,112,30069500,tt13818368,167,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1000000.0,2800771.0,3800771.0
39.274,Underworld,6.8,6073,22000000,tt0320691,122,21,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,51970690.0,43737767.0,95708457.0
39.222,Enchanted,6.8,5371,85000000,tt0461770,107,17,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,127807262.0,212680600.0,340487869.0
39.174,Castle in the Sky,7.974,4169,3000000,tt0092067,125,38,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,523664.0,5693845.0,6218229.0
39.173,Ouija: Origin of Evil,6.1,2446,9000000,tt4361050,99,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,35144505.0,46561241.0,81705746.0
39.148,The Descent,7.0,3857,3500000,tt0435625,99,19,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,26024456.0,31105571.0,57130027.0
39.133,That's My Boy,5.813,1934,70000000,tt1232200,116,12,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,36931089.0,20788004.0,57719093.0
39.12,Return of the Jedi,7.898,15613,32350000,tt0086190,132,41,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,316566101.0,165900281.0,482466382.0
39.106,The Skin I Live In,7.514,4174,13000000,tt1189073,120,13,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,3185812.0,30530577.0,33716389.0
54.747,Jason X,4.9,1347,11000000,tt0211443,91,23,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,13121555.0,3956327.0,17077882.0
32.367,Saw III,6.41,4495,10000000,tt0489270,108,18,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,80238724.0,84635551.0,164874275.0
54.729,Ride Along,6.3,2226,25000000,tt1408253,99,10,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,134938200.0,19530702.0,154468902.0
54.683,Hostel,5.96,3583,4800000,tt0450278,94,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,47326473.0,34653353.0,81979826.0
40.633,Glass Onion: A Knives Out Mystery,7.055,5497,40000000,tt11564570,140,2,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,13280000.0,0.0,13280000.0
31.857,Sherlock Holmes: A Game of Shadows,7.1,10247,125000000,tt1515091,129,13,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,186848418.0,357000000.0,543848418.0
31.351,Enemy at the Gates,7.4,3576,68000000,tt0215750,131,23,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,51401758.0,45574512.0,96976270.0
37.349,Watchmen,7.337,9148,130000000,tt0409459,163,15,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,107509799.0,77873014.0,185382813.0
35.102,Paddington 2,7.5,2337,40000000,tt4468740,104,7,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,40907738.0,242809112.0,283718397.0
37.089,War Dogs,6.922,4872,50000000,tt2005151,114,8,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,43034523.0,43400000.0,86434523.0
47.835,The Dreamers,7.2,2832,15000000,tt0309987,115,21,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2532228.0,21140441.0,23672669.0
40.081,Land of the Dead,6.2,1556,15000000,tt0418819,93,19,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,20700082.0,26374051.0,47074133.0
38.807,New Nightmare,6.436,1381,8000000,tt0111686,112,30,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,18090181.0,1631560.0,19721741.0
38.779,The Jackal,6.4,1850,60000000,tt0119395,124,27,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,54930280.0,104400000.0,159330280.0
38.767,The Italian Job,6.8,5478,60000000,tt0317740,110,21,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,106128601.0,69941570.0,176070171.0
38.766,50 First Dates,6.864,7131,75000000,tt0343660,99,20,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,120908074.0,77612860.0,198520934.0
38.751,Allegiant,6.101,6571,110000000,tt3410834,120,8,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,66184051.0,113062817.0,179246868.0
38.741,Moon,7.566,5645,5000000,tt1182345,97,15,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,5010163.0,4749944.0,9760107.0
38.738,The Great Gatsby,7.367,12171,105000000,tt1343092,143,11,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,144857996.0,208801855.0,353660028.0
38.732,Deuce Bigalow: Male Gigolo,5.976,1387,17000000,tt0205000,88,25,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,65538755.0,27400000.0,92938755.0
38.716,Groundhog Day,7.608,7947,14600000,tt0107048,101,31,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,71107962.0,629.0,71108778.0
38.634,Dilwale Dulhania Le Jayenge,8.5,4437,13200000,tt0112870,190,29,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,0.0,82371.0,83096.0
25.308,Bones and All,7.1,1329,16000000,tt10168670,131,2,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,7834907.0,7400000.0,15234907.0
35.782,Starship Troopers,7.1,4873,105000000,tt0120201,129,27,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,54814377.0,66400000.0,121214377.0
32.531,The House Bunny,5.7,1875,25000000,tt0852713,97,16,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,48237389.0,22202307.0,70439696.0
34.279,The Fox and the Hound,7.146,3209,12000000,tt0082406,82,43,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,63456988.0,0.0,63456988.0
43.781,The Great Wall,6.0,5094,150000000,tt2034800,103,8,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,45540830.0,289393001.0,334933831.0
28.525,Total Recall,6.0,5420,125000000,tt1386703,118,12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,58877969.0,139589199.0,198467607.0
28.58,The Color Purple,7.1,259,95000000,tt1200263,141,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,60619191.0,8200000.0,68819191.0
44.521,Rush,7.7,7078,38000000,tt1979320,123,11,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,26947624.0,70035385.0,96992516.0
37.024,Mortal Kombat,7.034,5797,20000000,tt0293429,110,3,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,42326031.0,42100000.0,84426031.0
36.014,Mortal Engines,6.2,4640,100000000,tt1571234,128,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,15951040.0,67918778.0,83869818.0
53.689,The Warriors,7.7,2131,4000000,tt0080120,94,45,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22490039.0,5048.0,22495288.0
33.75,The Sword in the Stone,7.242,3787,3000000,tt0057546,79,61,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,12000000.0,0.0,12000000.0
33.496,Spartacus,7.5,2123,12000000,tt0054331,197,64,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,1830650.0,14267.0,1846975.0
33.497,Don't Breathe,7.013,7389,9900000,tt4160708,89,8,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,89217875.0,68543127.0,157761002.0
29.747,12 Strong,6.3,2940,35000000,tt1413492,130,6,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,45819713.0,21539477.0,67359190.0
41.489,Pineapple Express,6.636,3772,27000000,tt0910936,111,16,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,87341380.0,14283463.0,101624843.0
35.238,War,6.3,1772,25000000,tt0499556,103,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,22486409.0,20167330.0,42653739.0
39.234,The Princess Diaries 2: Royal Engagement,6.7,3200,40000000,tt0368933,113,20,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,95170481.0,39564000.0,134734481.0
49.491,Dog,7.3,1535,20000000,tt11252248,101,2,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,61778069.0,22772213.0,84550282.0
35.22,The Mask of Zorro,6.6,3968,95000000,tt0120746,136,26,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,94095523.0,156193000.0,250288523.0
29.219,Highlander,6.9,2580,19000000,tt0091203,116,38,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5900000.0,712.0,5901480.0
53.326,Everest,6.823,4834,55000000,tt2719848,121,9,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,43482270.0,159945314.0,203427584.0
53.326,Blast from the Past,6.77,1078,35000000,tt0124298,112,25,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,26511114.0,13751906.0,40263020.0
28.212,Friday the 13th,5.752,2582,19000000,tt0758746,97,15,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,65002019.0,26507135.0,91509154.0
53.253,Next,6.093,2927,70000000,tt0435705,96,17,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,18211013.0,59410970.0,77621983.0
37.957,Hellboy II: The Golden Army,6.8,5146,85000000,tt0411477,120,16,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,75986503.0,92332740.0,168319243.0
53.238,Halloween: Resurrection,4.608,1248,13000000,tt0220506,94,22,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,30354442.0,7310413.0,37664855.0
34.925,Captain America: The Winter Soldier,7.7,18668,170000000,tt1843866,136,10,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,259766572.0,454654931.0,714421503.0
33.452,Blade: Trinity,5.9,3866,65000000,tt0359013,123,20,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,52411906.0,79565998.0,131977904.0
53.196,The Sandlot,7.5,1154,7000000,tt0108037,101,31,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,32950136.0,1398307.0,34348443.0
32.203,Beauty and the Beast,6.2,2017,33000000,tt2316801,112,10,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0.0,47430624.0,47430624.0
37.981,Daddy's Home,6.278,3157,50000000,tt1528854,96,9,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150357137.0,92429000.0,242786137.0
37.979,Mira,7.7,292,6042800,tt15296186,110,2,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,0.0,5494204.0,5494204.0
37.979,Kickboxer,6.809,1389,1500000,tt0097659,97,35,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,14697005.0,0.0,14697005.0
37.95,American Made,6.882,4478,50000000,tt3532216,115,7,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,51342000.0,83524593.0,134866593.0
37.935,Spectre,6.55,10455,245000000,tt2379713,148,9,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,200074609.0,680630703.0,880707597.0
37.925,Pain & Gain,6.274,4422,25000000,tt1980209,130,11,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,49875291.0,37430258.0,87305549.0
37.912,The Accountant,7.1,6106,44000000,tt2140479,128,8,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,86260045.0,69300000.0,155560045.0
37.836,Indecent Proposal,6.369,1412,38000000,tt0107211,117,31,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,106614059.0,160000000.0,266614059.0
37.781,Perfume: The Story of a Murderer,7.358,4502,60000000,tt0396171,147,18,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,2223293.0,132816631.0,135039924.0
37.75,The Last Samurai,7.6,6815,140000000,tt0325710,154,21,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,111127263.0,343500000.0,454627263.0
37.726,Io Capitano,7.8,648,13272819,tt14225838,121,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,150048.0,7486903.0,7636951.0
